order_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,delivery_status,days_diff,purchase_dayofweek,purchase_hour,purchase_month
64a2b20e6611bf80d933549f4c45ad84,2017-12-20 12:30:40,2018-01-09 15:44:20,2018-01-19 00:00:00,early,-10,Wednesday,12,2017-12
775130c792f4c6460c63162e994a1114,2017-12-04 17:24:57,2017-12-11 18:52:10,2018-01-04 00:00:00,early,-24,Monday,17,2017-12
b0928556a10706af462ca2ab2c91903b,2018-08-03 22:23:06,2018-08-14 18:16:42,2018-08-23 00:00:00,early,-9,Friday,22,2018-08
5487a8ac1699754d975f853ce8bb9321,2018-03-29 14:29:44,2018-04-08 16:22:04,2018-04-20 00:00:00,early,-12,Thursday,14,2018-03
00571ded73b3c061925584feab0db425,2017-05-18 20:59:24,2017-05-30 09:12:44,2017-06-12 00:00:00,early,-13,Thursday,20,2017-05
74ebfa44a323c96a7760bd693d690a3d,2017-06-16 00:22:49,2017-06-26 13:49:52,2017-07-18 00:00:00,early,-22,Friday,0,2017-06
37104fd8b73d0691fda9491fe8906808,2017-07-05 09:16:49,2017-07-17 17:23:48,2017-08-07 00:00:00,early,-21,Wednesday,9,2017-07
b6b3633f97c686d8e188ac6fa29ff20d,2018-07-27 12:45:51,2018-08-06 17:20:53,2018-08-17 00:00:00,early,-11,Friday,12,2018-07
37e32b54f25d2472acbc642f7e539a36,2017-07-08 14:12:08,2017-07-17 20:39:33,2017-08-03 00:00:00,early,-17,Saturday,14,2017-07
43d88b0e949865904334dd5b3ca63f50,2018-03-15 16:59:11,2018-03-20 16:13:27,2018-04-02 00:00:00,early,-13,Thursday,16,2018-03
5e99f3c445038a0709b2aea8e34ed593,2017-06-25 19:30:09,2017-07-04 10:51:55,2017-07-14 00:00:00,early,-10,Sunday,19,2017-06
f61b61c2cbb4192ccaf9c2c76a4cc971,2018-02-28 21:27:43,2018-03-09 13:46:21,2018-03-13 00:00:00,early,-4,Wednesday,21,2018-02
6d7de866a140b19d09e825b2a4e944c7,2018-04-16 21:07:16,2018-04-24 20:38:55,2018-05-15 00:00:00,early,-21,Monday,21,2018-04
3f849648ffbabb0562c7668f212e3e88,2018-05-15 19:55:51,2018-06-07 13:58:42,2018-06-06 00:00:00,late,1,Tuesday,19,2018-05
7c18eddfcd24680d80a502346221614e,2018-07-13 15:45:51,2018-07-24 20:16:30,2018-08-09 00:00:00,early,-16,Friday,15,2018-07
6fa204b6cf6dcfe6c9adca7dc53aa32a,2017-08-01 18:52:12,2017-08-05 12:14:47,2017-08-21 00:00:00,early,-16,Tuesday,18,2017-08
58d4c4747ee059eeeb865b349b41f53a,2018-07-21 12:49:32,2018-07-25 23:58:19,2018-07-31 00:00:00,early,-6,Saturday,12,2018-07
a840a7a89e3d9137358eb7b9408681fe,2017-03-09 22:17:49,2017-03-16 08:24:47,2017-03-28 00:00:00,early,-12,Thursday,22,2017-03
40001f4b6e1a35f0b99fc4f44078ab27,2017-12-09 17:27:58,2018-01-04 21:23:53,2018-02-01 00:00:00,early,-28,Saturday,17,2017-12
287c56aa824d8d1ea40246ad12013f62,2018-08-01 10:48:19,2018-08-07 13:59:38,2018-08-10 00:00:00,early,-3,Wednesday,10,2018-08
694630e7a7713c116a9b7f0ba3377382,2018-04-09 13:56:45,2018-04-16 20:58:47,2018-05-03 00:00:00,early,-17,Monday,13,2018-04
f26f92a3da58e9c771820a7b4d9a6800,2018-02-10 19:27:28,2018-02-19 15:07:08,2018-02-26 00:00:00,early,-7,Saturday,19,2018-02
d1f54c6a2a7015c5687439d6d4e971ba,2017-04-27 11:08:59,2017-05-15 12:00:17,2017-06-16 00:00:00,early,-32,Thursday,11,2017-04
37d6c8f1b209eab8d1b6522a1a3e4d88,2017-12-06 15:26:09,2017-12-13 18:03:38,2017-12-27 00:00:00,early,-14,Wednesday,15,2017-12
f9f76d0f8ab416a42a2a3dad0d710162,2017-11-30 22:37:50,2017-12-08 20:56:54,2017-12-26 00:00:00,early,-18,Thursday,22,2017-11
a03ad7057fae696dd18f8967826c209f,2017-06-05 13:24:46,2017-06-16 14:04:09,2017-06-28 00:00:00,early,-12,Monday,13,2017-06
c93e4c73cba512f76817291e0de8bec4,2017-09-12 16:32:09,2017-09-22 16:43:37,2017-10-04 00:00:00,early,-12,Tuesday,16,2017-09
412fccb2b44a99b36714bca3fef8ad7b,2018-07-22 22:30:05,2018-07-24 19:26:42,2018-07-31 00:00:00,early,-7,Sunday,22,2018-07
67b47f35ec923e39f1203f3cfa80f5e3,2018-06-03 18:24:33,2018-06-08 18:58:53,2018-07-11 00:00:00,early,-33,Sunday,18,2018-06
b616f638cd86d92c7cbd06cf7484ee34,2018-05-23 16:37:35,2018-06-06 14:06:48,2018-06-08 00:00:00,early,-2,Wednesday,16,2018-05
258f2e5dd769d9314b349f5650005dcc,2018-02-03 10:51:17,2018-02-23 20:59:12,2018-03-13 00:00:00,early,-18,Saturday,10,2018-02
f90202d14e468090464aeb4b1f0372ab,2018-05-17 08:33:19,2018-06-01 23:27:31,2018-06-04 00:00:00,early,-3,Thursday,8,2018-05
615ae1b88a25a4ac47fbf55c9c847b6e,2018-08-10 13:42:06,2018-08-20 23:38:44,2018-08-30 00:00:00,early,-10,Friday,13,2018-08
52f166ce5fa053bbb27d317e4fd231b7,2018-04-18 20:13:31,2018-04-26 20:11:48,2018-05-11 00:00:00,early,-15,Wednesday,20,2018-04
22d17396ac4c177e0ea83929cd4f845d,2017-09-27 14:43:47,2017-10-13 21:13:13,2017-10-27 00:00:00,early,-14,Wednesday,14,2017-09
9ceb8ab5165cefecdddb546cb5a6362b,2018-02-05 17:27:54,2018-02-18 14:28:47,2018-03-06 00:00:00,early,-16,Monday,17,2018-02
95a74a28d622001aafb5dd088ea0d88c,2017-11-16 14:32:06,2017-11-29 00:44:50,2017-12-06 00:00:00,early,-7,Thursday,14,2017-11
d493148aa5f8d08914d29ec0524e1196,2018-01-31 13:21:44,2018-02-14 18:04:45,2018-02-26 00:00:00,early,-12,Wednesday,13,2018-01
a0d5b8474423ddf55228373b81a46272,2018-01-11 16:51:17,2018-01-22 21:18:33,2018-02-07 00:00:00,early,-16,Thursday,16,2018-01
cbec453ddd874ca620b8afc6393e3218,2017-06-04 10:05:59,2017-06-12 17:45:34,2017-06-26 00:00:00,early,-14,Sunday,10,2017-06
61988b318aaf57d18336c629bc42cf1b,2018-03-29 16:17:53,2018-04-13 20:03:50,2018-04-19 00:00:00,early,-6,Thursday,16,2018-03
b88d7ae9bd78eac18e8b6ceb04695fb8,2017-07-17 21:55:56,2017-07-27 18:41:46,2017-08-08 00:00:00,early,-12,Monday,21,2017-07
908e767e28908dc5ec61fe0ef8ef03f9,2018-05-09 14:32:09,2018-05-17 22:05:03,2018-05-28 00:00:00,early,-11,Wednesday,14,2018-05
c82a457d646f77c8f151e12a3e517ed2,2018-08-08 21:11:25,2018-08-15 15:02:09,2018-08-15 00:00:00,on_time,0,Wednesday,21,2018-08
edc531c3153d23614049077e7e1e6405,2018-04-17 11:25:39,2018-05-03 21:54:44,2018-05-09 00:00:00,early,-6,Tuesday,11,2018-04
e22b71f6e4a481445ec4527cb4c405f7,2017-04-22 13:48:18,2017-05-02 15:45:27,2017-05-11 00:00:00,early,-9,Saturday,13,2017-04
6efcd938092fe73904610b4bd39b2e7f,2017-12-11 21:43:24,2017-12-18 16:53:32,2018-01-04 00:00:00,early,-17,Monday,21,2017-12
1e8c81805b92ff169971231458670460,2018-05-04 10:29:14,2018-05-16 20:37:03,2018-05-23 00:00:00,early,-7,Friday,10,2018-05
1da00355018ed3e0fdd548cf3ddada99,2017-12-17 19:40:26,2017-12-27 13:47:01,2018-01-24 00:00:00,early,-28,Sunday,19,2017-12
21c71f62d2554e1ad6c8ba9dc7af2c62,2017-12-21 04:59:55,2018-01-03 22:54:29,2018-01-19 00:00:00,early,-16,Thursday,4,2017-12
93a21c10557cc1b1ecfe2c3a808c648a,2018-02-27 10:05:56,2018-03-05 20:53:02,2018-03-22 00:00:00,early,-17,Tuesday,10,2018-02
38c4ae942b818085578157aabd4abf9e,2018-03-18 20:59:28,2018-03-29 13:49:10,2018-04-24 00:00:00,early,-26,Sunday,20,2018-03
f175d67589e059cbbda956f10f0702e6,2017-01-05 13:34:35,2017-01-17 15:52:28,2017-02-13 00:00:00,early,-27,Thursday,13,2017-01
c263211bd219538f7c031591e87ef0d7,2017-11-24 16:56:46,2017-12-18 20:24:54,2017-12-19 00:00:00,early,-1,Friday,16,2017-11
7835af1856de332f2f3c9204b740a3a2,2017-12-24 17:34:12,2018-01-03 21:12:08,2018-01-19 00:00:00,early,-16,Sunday,17,2017-12
507240e305d631056d7ced5d5ab0eb9a,2018-03-29 15:08:14,2018-04-05 19:34:29,2018-04-11 00:00:00,early,-6,Thursday,15,2018-03
17c2ee64306efa76f1389315a974eeba,2017-11-29 17:43:34,2017-12-12 22:32:47,2017-12-26 00:00:00,early,-14,Wednesday,17,2017-11
5ec8f4e8fe5ee3fd5460b244d0804f9e,2018-04-03 13:47:14,2018-04-13 23:45:22,2018-05-03 00:00:00,early,-20,Tuesday,13,2018-04
7156f3e0b94405abcbad1a8c94557338,2017-04-20 16:18:26,2017-05-03 11:43:59,2017-05-10 00:00:00,early,-7,Thursday,16,2017-04
def622b4b003c4749c889dd9a0b43eca,2018-01-25 23:13:41,2018-02-08 18:38:55,2018-02-21 00:00:00,early,-13,Thursday,23,2018-01
434d3eec8dd031c322077fb2452e53a0,2018-05-08 14:38:14,2018-05-09 15:15:10,2018-05-16 00:00:00,early,-7,Tuesday,14,2018-05
3ef7c7b43ae449415675a6c34720b78e,2018-06-16 19:05:54,2018-06-26 17:08:45,2018-07-12 00:00:00,early,-16,Saturday,19,2018-06
7e3e92dc3eaf5389f32da97228f7dd0e,2017-07-02 20:47:24,2017-07-11 20:22:31,2017-07-25 00:00:00,early,-14,Sunday,20,2017-07
4d95703047b8a80cf5796b7478900ec7,2018-01-23 23:59:03,2018-01-30 14:36:52,2018-02-19 00:00:00,early,-20,Tuesday,23,2018-01
955e2b622db1a1f4031ef035ce9a861f,2018-01-16 22:34:16,2018-01-22 23:23:25,2018-02-06 00:00:00,early,-15,Tuesday,22,2018-01
cf8f7b73e35cb19ff895c2f45c1ded72,2018-02-22 15:04:08,2018-02-28 21:09:14,2018-03-08 00:00:00,early,-8,Thursday,15,2018-02
fd9b8ed51e5ffedf7a56bea36cc5b6f9,2018-03-30 23:11:40,2018-04-19 18:03:46,2018-04-27 00:00:00,early,-8,Friday,23,2018-03
bb4f0c21ae6014e40ef007ff6fbcbeb9,2017-02-12 18:48:56,2017-03-01 14:09:10,2017-03-16 00:00:00,early,-15,Sunday,18,2017-02
f31535f21d145b2345e2bf7f09d62322,2018-02-01 07:47:34,2018-04-23 15:49:34,2018-03-05 00:00:00,late,49,Thursday,7,2018-02
d86359a45e3f6c6d8b35f7b13e41abf5,2018-06-06 14:21:47,2018-06-15 14:28:27,2018-07-12 00:00:00,early,-27,Wednesday,14,2018-06
248ff7b41bfa395f5ee828720889e664,2017-11-17 13:12:47,2017-11-27 20:41:48,2017-12-12 00:00:00,early,-15,Friday,13,2017-11
2d5cdc856665603f1580e3586bde89a5,2018-01-30 17:36:43,2018-02-05 19:38:56,2018-02-21 00:00:00,early,-16,Tuesday,17,2018-01
b06112f703115e6d92f3baf4e2458a5a,2018-03-07 12:08:37,2018-03-13 18:56:39,2018-03-21 00:00:00,early,-8,Wednesday,12,2018-03
45ac1d4b219993bf334080eac1585166,2018-01-10 09:04:09,2018-01-17 15:44:12,2018-02-08 00:00:00,early,-22,Wednesday,9,2018-01
51fc12a7908ea200b269a6ecfb3e7740,2017-02-08 18:00:36,2017-02-20 18:14:01,2017-03-17 00:00:00,early,-25,Wednesday,18,2017-02
c228d309379c3ae545cc6ca2d5aae1b2,2018-06-30 21:57:55,2018-07-04 21:48:36,2018-07-24 00:00:00,early,-20,Saturday,21,2018-06
f419e615bbdeb34741d4bdd661ff8599,2018-08-08 10:49:59,2018-08-16 19:18:51,2018-08-17 00:00:00,early,-1,Wednesday,10,2018-08
c10ff28c81d0b9bd2a265bb0836c8b0c,2017-10-05 05:23:47,2017-10-09 18:32:38,2017-10-30 00:00:00,early,-21,Thursday,5,2017-10
638f79643fd5681c6e6c6ef1f1ab700d,2018-04-10 14:58:16,2018-04-27 23:17:26,2018-05-11 00:00:00,early,-14,Tuesday,14,2018-04
a094215e786240fcfefb83d18036a1cd,2018-02-08 18:56:45,2018-02-19 13:28:50,2018-02-22 00:00:00,early,-3,Thursday,18,2018-02
86e574a0701d15590bf31783bc7de5dc,2018-07-12 20:24:07,2018-07-23 18:09:27,2018-07-27 00:00:00,early,-4,Thursday,20,2018-07
fb9b2930f4a30f96c7cc98eaaa85e5f0,2017-11-24 14:15:53,2017-12-17 10:47:53,2017-12-14 00:00:00,late,3,Friday,14,2017-11
02aec12849744e266394182861265286,2017-08-31 17:46:40,2017-09-12 20:59:50,2017-09-27 00:00:00,early,-15,Thursday,17,2017-08
f11b36b3bc7bacf06deef862ed611f02,2018-05-15 09:10:20,2018-05-22 20:37:31,2018-05-30 00:00:00,early,-8,Tuesday,9,2018-05
2c3a5e5f5bc3ae78ed5748461e62d47d,2018-01-22 19:22:26,2018-02-06 15:49:01,2018-02-06 00:00:00,on_time,0,Monday,19,2018-01
4eeecb9e657525024b9b538730c5f974,2018-06-16 00:01:56,2018-06-28 16:41:38,2018-07-13 00:00:00,early,-15,Saturday,0,2018-06
6f954a919130aa1e8def4ed1b9fca432,2018-07-28 18:21:00,2018-08-01 23:57:28,2018-08-02 00:00:00,early,-1,Saturday,18,2018-07
56bd45163229b35ca0ab490c1e3d3233,2017-11-28 21:07:26,2017-12-12 20:22:51,2017-12-18 00:00:00,early,-6,Tuesday,21,2017-11
6bb1e842418aac0c9c820afd3bb63a2d,2018-02-11 14:13:54,2018-03-05 22:04:37,2018-03-23 00:00:00,early,-18,Sunday,14,2018-02
28fa410eec232354726af94904c6fa9b,2018-03-17 15:21:11,2018-04-06 01:23:24,2018-04-16 00:00:00,early,-10,Saturday,15,2018-03
f93af565de05d2427790ad8d0368a80e,2018-06-03 11:52:11,2018-06-05 18:19:32,2018-06-28 00:00:00,early,-23,Sunday,11,2018-06
3f3913e8c7fd221ac82a34ffa20b93ee,2018-05-07 21:49:08,2018-05-17 16:56:33,2018-05-24 00:00:00,early,-7,Monday,21,2018-05
ed91235fc08276eed0470b26a6dbd4a3,2018-03-09 14:58:05,2018-03-29 23:31:48,2018-04-05 00:00:00,early,-7,Friday,14,2018-03
7107c5823a581db0314f8f0fa95f61e7,2018-02-27 15:53:44,2018-03-22 22:12:59,2018-04-03 00:00:00,early,-12,Tuesday,15,2018-02
3a830ecb5338f0ff69822d388b64822e,2018-01-24 11:40:28,2018-02-15 15:08:38,2018-02-20 00:00:00,early,-5,Wednesday,11,2018-01
955ea2e3177592d909296220d7fcdebd,2018-06-09 11:02:51,2018-06-19 11:22:36,2018-07-04 00:00:00,early,-15,Saturday,11,2018-06
6d231a099f98f5a590ad78db56ae82f1,2017-11-11 22:16:49,2017-11-16 21:48:37,2017-11-27 00:00:00,early,-11,Saturday,22,2017-11
4bb6e6f5af26e1f5951d934386615406,2018-06-28 11:08:58,2018-07-09 16:02:28,2018-07-31 00:00:00,early,-22,Thursday,11,2018-06
c4d2f075fc3bf3a06d1e68e113c35cbd,2018-08-01 14:58:41,2018-08-15 00:18:53,2018-08-27 00:00:00,early,-12,Wednesday,14,2018-08
52e5445828db681d83dccb33a15ecac4,2017-11-24 17:37:41,2017-12-19 14:19:22,2017-12-27 00:00:00,early,-8,Friday,17,2017-11
879195f2460f97ab2f3bf119f2e8638b,2018-02-03 14:56:55,2018-02-23 22:59:22,2018-03-01 00:00:00,early,-6,Saturday,14,2018-02
22ff7c206b68858435452298296c2fcb,2017-04-27 10:24:22,2017-05-11 17:22:55,2017-05-25 00:00:00,early,-14,Thursday,10,2017-04
ebc8d4b1397747291b758772e9d87984,2018-04-10 16:22:27,2018-04-23 13:47:49,2018-05-04 00:00:00,early,-11,Tuesday,16,2018-04
9f882c1f904b7dd156572ada58d7a7ae,2017-11-13 10:07:36,2017-12-11 17:38:06,2017-12-22 00:00:00,early,-11,Monday,10,2017-11
5691d72069359cd293ac9a14f1bd5e9b,2018-07-23 10:21:28,2018-08-02 00:42:53,2018-08-14 00:00:00,early,-12,Monday,10,2018-07
884cb4ce4a06390d35206de06f785d13,2018-04-03 20:44:15,2018-04-05 20:09:27,2018-04-13 00:00:00,early,-8,Tuesday,20,2018-04
8e9e2a5d159d5718b34b926a34a0498f,2018-01-12 19:27:08,2018-01-17 22:08:50,2018-01-31 00:00:00,early,-14,Friday,19,2018-01
c0aa0e99afe6f6dac845326a854690fd,2017-07-24 17:19:00,2017-08-08 15:07:39,2017-08-11 00:00:00,early,-3,Monday,17,2017-07
1d251ab94983c4adb11e4b168abb1439,2018-03-07 23:46:19,2018-03-16 13:58:58,2018-03-28 00:00:00,early,-12,Wednesday,23,2018-03
d9cfa4b0f995deb2fa9758d5534e1d13,2018-06-05 11:36:11,2018-06-11 21:38:34,2018-07-16 00:00:00,early,-35,Tuesday,11,2018-06
8a49984afb76dae66f3810e1b7093ec4,2018-02-15 23:27:21,2018-03-14 16:52:13,2018-03-20 00:00:00,early,-6,Thursday,23,2018-02
c26b94aa87e95d1c1eb1b592f43eb223,2017-06-29 00:10:49,2017-07-10 17:36:56,2017-07-19 00:00:00,early,-9,Thursday,0,2017-06
06ae7271902bbb087fc093137fee6e81,2018-01-19 21:07:32,2018-02-20 19:27:20,2018-02-22 00:00:00,early,-2,Friday,21,2018-01
8373f5d7df6d9249999fd38f8513e6d7,2018-03-29 12:00:11,2018-04-09 19:26:42,2018-04-17 00:00:00,early,-8,Thursday,12,2018-03
4570fa83dbb31a563e06db0a554b951e,2018-03-15 20:23:45,2018-03-29 19:22:10,2018-04-06 00:00:00,early,-8,Thursday,20,2018-03
04040ee654b248cdc512a68ecc83e4cc,2018-03-27 22:14:59,2018-03-29 18:28:40,2018-04-09 00:00:00,early,-11,Tuesday,22,2018-03
0b584b729bdfec204ec2aa5d21d6ca56,2018-08-03 13:32:54,2018-08-14 00:28:41,2018-08-23 00:00:00,early,-9,Friday,13,2018-08
bd2623f3663c5daa3f89e6b527fd49da,2017-01-21 17:08:01,2017-01-27 18:12:13,2017-03-02 00:00:00,early,-34,Saturday,17,2017-01
343076b69aa1f03ee4beb49cf6baee58,2017-09-26 11:08:38,2017-10-03 18:35:37,2017-10-23 00:00:00,early,-20,Tuesday,11,2017-09
f04bfdbef5359607d39e66fccc9cc0de,2017-09-13 15:07:45,2017-09-22 16:48:51,2017-10-04 00:00:00,early,-12,Wednesday,15,2017-09
d74d2985a4c187334dc59722076a2e5f,2018-08-09 20:36:13,2018-08-25 00:46:26,2018-09-05 00:00:00,early,-11,Thursday,20,2018-08
bd3e89bd89fac4760b244047d795e2fe,2017-12-07 09:40:04,2017-12-11 18:52:39,2018-01-02 00:00:00,early,-22,Thursday,9,2017-12
fb6ba131bbeb30fd6db9c8900b5c5b92,2018-05-30 02:41:28,2018-06-22 22:41:09,2018-07-18 00:00:00,early,-26,Wednesday,2,2018-05
82daed31f80350ce51f518369a8d181c,2017-06-27 10:45:08,2017-06-29 16:45:36,2017-07-10 00:00:00,early,-11,Tuesday,10,2017-06
4906eeadde5f70b308c20c4a8f20be02,2017-12-08 04:45:26,2018-01-09 18:04:58,2018-01-03 00:00:00,late,6,Friday,4,2017-12
ae17bb94dfb3eaf396cd393eace1de80,2018-03-09 15:09:28,2018-03-26 21:07:18,2018-04-03 00:00:00,early,-8,Friday,15,2018-03
6379750dac6a8a1e11378e34278ae8df,2017-09-11 11:50:32,2017-09-19 21:47:09,2017-10-04 00:00:00,early,-15,Monday,11,2017-09
7ac1f3de2cdc809de6aa1e6719451f53,2018-06-12 09:52:46,2018-06-19 17:57:35,2018-07-12 00:00:00,early,-23,Tuesday,9,2018-06
aa466a92af916f9f68e56fce7d3a21b1,2018-07-03 01:17:32,2018-07-11 22:52:20,2018-08-08 00:00:00,early,-28,Tuesday,1,2018-07
c619ac0f9cdcfcebdfb9490451166da4,2017-05-23 15:28:58,2017-06-12 16:48:13,2017-06-23 00:00:00,early,-11,Tuesday,15,2017-05
31ef15cb5a3faa4df17e96b09cd8c1a1,2017-11-29 18:27:30,2017-12-11 21:44:51,2017-12-22 00:00:00,early,-11,Wednesday,18,2017-11
dc400373e624e9b0435847a79813c658,2018-01-14 18:49:14,2018-01-20 14:28:43,2018-01-30 00:00:00,early,-10,Sunday,18,2018-01
09d3f9f1be63c067456cc619076685a1,2017-08-23 15:40:22,2017-08-29 21:36:55,2017-09-13 00:00:00,early,-15,Wednesday,15,2017-08
e3a83a19707a6f27e4fde8d6b13d43f4,2017-09-10 22:32:14,2017-09-18 18:48:54,2017-09-28 00:00:00,early,-10,Sunday,22,2017-09
7d2286ec219f58023352077d938dee48,2018-08-21 16:45:44,2018-08-23 21:03:46,2018-08-27 00:00:00,early,-4,Tuesday,16,2018-08
ec1fc57b72a7bbe5b32f9c606510db76,2018-05-27 17:59:00,2018-06-12 20:48:48,2018-07-03 00:00:00,early,-21,Sunday,17,2018-05
16c24987724018f73b746aacfbb5f8e8,2017-05-20 02:48:00,2017-06-16 16:52:02,2017-06-09 00:00:00,late,7,Saturday,2,2017-05
75f433fd5ff62807235cb08b520c3c49,2017-07-28 11:25:16,2017-08-07 20:41:57,2017-08-17 00:00:00,early,-10,Friday,11,2017-07
bca3dc20a3ec02261c5b17dc270e9e65,2017-12-05 10:34:52,2018-01-04 16:57:16,2018-01-05 00:00:00,early,-1,Tuesday,10,2017-12
bbd64b019b5ea3ed83a114cc665328ff,2018-03-07 15:37:22,2018-03-10 00:05:13,2018-03-20 00:00:00,early,-10,Wednesday,15,2018-03
74c951ce0835b2741d3014321ae9c480,2018-08-20 17:38:55,2018-08-22 19:29:04,2018-08-24 00:00:00,early,-2,Monday,17,2018-08
4e2160ff7a61b2bf4fbd2e527ea924d3,2018-02-09 13:48:17,2018-02-22 17:14:00,2018-03-06 00:00:00,early,-12,Friday,13,2018-02
b75b4f6e7c5fe3fa05707992a88d9d38,2018-08-02 14:41:02,2018-08-10 22:12:19,2018-08-16 00:00:00,early,-6,Thursday,14,2018-08
6f841dde94727854eaff3f66432c80ea,2018-01-02 19:20:35,2018-01-27 14:27:59,2018-02-05 00:00:00,early,-9,Tuesday,19,2018-01
2b72a32a2c3e93fa260ca7655073886f,2018-04-18 15:40:36,2018-05-03 13:03:03,2018-05-18 00:00:00,early,-15,Wednesday,15,2018-04
3d087f98b006ae162b5e3b56e7bfdb4a,2018-01-05 11:04:11,2018-01-23 17:41:57,2018-02-14 00:00:00,early,-22,Friday,11,2018-01
a7076e7aba13de8b66d95a55811290ed,2018-05-14 11:04:55,2018-05-21 20:32:38,2018-06-04 00:00:00,early,-14,Monday,11,2018-05
d7f4e2f755cf2f40aa7c39804cfe01c4,2017-11-26 12:50:56,2017-12-08 17:02:43,2017-12-20 00:00:00,early,-12,Sunday,12,2017-11
6f5a2dbe5ccce73a9d053a542baabd1c,2018-06-26 10:58:48,2018-07-07 17:37:38,2018-07-26 00:00:00,early,-19,Tuesday,10,2018-06
66f6b3a33b0339acbf55dd71977c4293,2017-12-01 20:39:26,2017-12-18 22:29:05,2018-01-03 00:00:00,early,-16,Friday,20,2017-12
2f246ee329fce6932458bc7a10625d2a,2017-05-26 18:35:51,2017-06-09 08:26:30,2017-06-28 00:00:00,early,-19,Friday,18,2017-05
d65c179a817be22977e263fbc1a4fef4,2017-08-09 21:43:53,2017-08-18 21:09:45,2017-09-04 00:00:00,early,-17,Wednesday,21,2017-08
2babe10ce6bcb68b1e3bd35e24424466,2018-08-09 22:52:27,2018-08-15 00:27:44,2018-08-20 00:00:00,early,-5,Thursday,22,2018-08
ac64f79a33bfa575fc5a17e7926df3d5,2018-04-01 18:27:01,2018-04-04 19:47:44,2018-04-12 00:00:00,early,-8,Sunday,18,2018-04
727412faf7aef5ef3c7e0f03350d80c7,2017-04-19 13:45:55,2017-05-09 09:03:57,2017-05-25 00:00:00,early,-16,Wednesday,13,2017-04
cedd898e1a953e9a8f3d763a364f6717,2017-08-17 17:03:31,2017-08-25 17:45:17,2017-09-13 00:00:00,early,-19,Thursday,17,2017-08
858505c5992f35429d07aae37bad60a8,2018-08-16 10:39:48,2018-08-27 22:53:39,2018-09-21 00:00:00,early,-25,Thursday,10,2018-08
6cb134bb285a64b0425d1fdaa00d4214,2018-07-01 20:54:21,2018-07-10 22:12:13,2018-07-26 00:00:00,early,-16,Sunday,20,2018-07
f11e9516ca2b6091b64f2e2ea0ebebb3,2018-02-22 20:53:14,2018-03-28 22:04:44,2018-03-19 00:00:00,late,9,Thursday,20,2018-02
4d4ef6cd8147028ffd8c18dc0f6e3050,2018-08-24 19:01:02,2018-08-31 01:13:33,2018-09-12 00:00:00,early,-12,Friday,19,2018-08
0438fc3e115633e11a93c878a1591016,2018-08-11 20:58:44,2018-08-20 22:57:43,2018-08-28 00:00:00,early,-8,Saturday,20,2018-08
3faf126d8a3b0684272791cd3c6cf3fe,2018-02-25 14:13:44,2018-03-07 18:31:53,2018-03-28 00:00:00,early,-21,Sunday,14,2018-02
0b0f3c7a9bcb6ad1fccab28f9240da6f,2018-07-11 17:22:56,2018-07-13 20:56:37,2018-07-23 00:00:00,early,-10,Wednesday,17,2018-07
65f78a0e1f8b80c4f6d8d5c6073b8601,2018-07-31 16:16:19,2018-08-06 17:36:34,2018-08-14 00:00:00,early,-8,Tuesday,16,2018-07
b7e4aca3e798d20643faacb681272a9c,2017-10-11 17:31:49,2017-10-25 20:21:43,2017-11-08 00:00:00,early,-14,Wednesday,17,2017-10
b52d29abb97a3978df1d8922bfe36fbe,2018-05-09 17:11:41,2018-05-21 15:38:36,2018-05-29 00:00:00,early,-8,Wednesday,17,2018-05
3f596c69e8e78788530d898331118c7c,2017-11-25 16:23:49,2017-12-12 00:35:02,2017-12-21 00:00:00,early,-9,Saturday,16,2017-11
0c228d925a49aa5e3b35febb948f4f72,2018-07-24 12:45:26,2018-07-30 16:56:35,2018-08-08 00:00:00,early,-9,Tuesday,12,2018-07
6cc4eb51469dec50a6130fe1cd07b7f9,2017-05-08 12:22:44,2017-05-19 15:55:47,2017-05-19 00:00:00,on_time,0,Monday,12,2017-05
4709741e829775567b92abc42437b461,2018-03-29 22:46:19,2018-04-09 23:52:06,2018-04-25 00:00:00,early,-16,Thursday,22,2018-03
0341b60065c49221a27293793f11b117,2018-04-22 14:26:17,2018-05-20 18:19:35,2018-05-24 00:00:00,early,-4,Sunday,14,2018-04
25ebb07a1069a75d3cb9baf0a94f22d0,2018-07-22 06:24:50,2018-07-30 18:05:46,2018-08-14 00:00:00,early,-15,Sunday,6,2018-07
c2d07d9078b700b9198a126183867c16,2018-08-14 17:48:09,2018-08-21 14:06:44,2018-08-30 00:00:00,early,-9,Tuesday,17,2018-08
25d47ee9a060a0359e8a10a858fc39a1,2017-12-19 13:02:13,2018-01-12 10:46:56,2018-01-17 00:00:00,early,-5,Tuesday,13,2017-12
cf0ac4e12ad66c28302fc103670222fa,2017-10-25 13:32:46,2017-10-28 13:03:21,2017-11-07 00:00:00,early,-10,Wednesday,13,2017-10
43488f856ed3fa3e7d3f8228755d383b,2017-07-31 19:05:32,2017-08-14 15:07:37,2017-09-01 00:00:00,early,-18,Monday,19,2017-07
32bda40452bf0485c310bca24eb53886,2018-07-06 18:16:06,2018-07-16 13:11:06,2018-07-27 00:00:00,early,-11,Friday,18,2018-07
